datetime,mape_CISO,mape_ERCO,mape_ISNE
2022-09-20 23:00:00,0.07777531242,0.1210801198,0.0347663644
2022-09-21 23:00:00,0.09228513428,0.06907509453,0.03133247184
2022-09-22 23:00:00,0.04920310581,0.0514431598,0.01919035846
2022-09-23 23:00:00,0.09016118799,0.1418193295,0.09128069807
2022-09-24 23:00:00,0.06534713288,0.04924646239,0.07998002519
2022-09-25 23:00:00,0.05950590001,0.05849587098,0.04021153352
2022-09-26 23:00:00,0.06635043153,0.1204891563,0.03525857824
2022-09-27 23:00:00,0.04004953953,0.09297790421,0.03541927747
2022-09-28 23:00:00,0.0319395354,0.1611128782,0.04052589368
2022-09-29 23:00:00,0.07843378849,0.2040005411,0.04785978831
2022-09-30 23:00:00,0.05685122052,0.1292410464,0.02470801516
2022-10-01 23:00:00,0.07640538121,0.08251902396,0.08194374069
2022-10-02 23:00:00,0.05936801969,0.1074092248,0.02524627145
2022-10-03 23:00:00,0.1817486906,0.1808697398,0.03875630696
2022-10-04 23:00:00,0.0854987244,0.06589215385,0.03282240498
2022-10-05 23:00:00,0.04539262867,0.04848553387,0.024224344
2022-10-06 23:00:00,0.06634420588,0.06308602695,0.06375923612
2022-10-07 23:00:00,0.07561837085,0.05917423668,0.046616308
2022-10-08 23:00:00,0.06758792107,0.1101715511,0.1645692151
2022-10-09 23:00:00,0.04564482569,0.1411182715,0.1465654131
2022-10-10 23:00:00,0.108888076,0.05653171387,0.02890662763
2022-10-11 23:00:00,0.04519002846,0.05026622001,0.05160591386
2022-10-12 23:00:00,0.06045217974,0.06041247309,0.03372847507
2022-10-13 23:00:00,0.04815264862,0.07550723275,0.04440449692
2022-10-14 23:00:00,0.06679102834,0.09509213818,0.08471793892
2022-10-15 23:00:00,0.06391601593,0.05521090905,0.1259311228
2022-10-16 23:00:00,0.07724697739,0.06646962548,0.07837995566
2022-10-17 23:00:00,0.1616829404,0.06370881072,0.0384028011
2022-10-18 23:00:00,0.1266795979,0.0653021383,0.0747855423
2022-10-19 23:00:00,0.09601619268,0.1222568381,0.05634710544
2022-10-20 23:00:00,0.06425698246,0.1140897249,0.06759365373
2022-10-21 23:00:00,0.07518538225,0.08817155285,0.05312964859
2022-10-22 23:00:00,0.06736886349,0.1240669592,0.05112901055
2022-10-23 23:00:00,0.07981660799,0.1150998307,0.05806481252
2022-10-24 23:00:00,0.0860586587,0.1343563324,0.04339445829
2022-10-25 23:00:00,0.06239928444,0.1360345252,0.04524468688
2022-10-26 23:00:00,0.08964376431,0.1585048303,0.06910981325
2022-10-27 23:00:00,0.1131806138,0.04783109872,0.07788411715
2022-10-28 23:00:00,0.09672769786,0.09164535302,0.02322393311
2022-10-29 23:00:00,0.1031380248,0.1162487379,0.06542552556
2022-10-30 23:00:00,0.1057343892,0.09137115841,0.03329291676
2022-10-31 23:00:00,0.1201309352,0.08813173456,0.03279721159
2022-11-01 23:00:00,0.07472159587,0.1527938363,0.05112466419
2022-11-02 23:00:00,0.09343678622,0.1213622296,0.05640899433
2022-11-03 23:00:00,0.09784247989,0.03344727127,0.07224598643
2022-11-04 23:00:00,0.06285819752,0.06781869273,0.0322160609
2022-11-05 23:00:00,0.1242864262,0.2005968218,0.02773301631
2022-11-06 23:00:00,0.07177360612,0.2086023039,0.04355367976
2022-11-07 23:00:00,0.1669645915,0.1859850636,0.05681422472
2022-11-08 23:00:00,0.08198972887,0.03443159089,0.07378092735
2022-11-09 23:00:00,0.07679065082,0.0354083711,0.0494751652
2022-11-10 23:00:00,0.07084663248,0.132442592,0.04025495994
2022-11-11 23:00:00,0.08819349252,0.1652206878,0.03938282983
2022-11-12 23:00:00,0.1124873043,0.1050912198,0.07033225528
2022-11-13 23:00:00,0.06933469951,0.212937925,0.04792876549
2022-11-14 23:00:00,0.06414638724,0.1413857216,0.06802485637
2022-11-15 23:00:00,0.1066685939,0.1507243228,0.04577124174
2022-11-16 23:00:00,0.04876079277,0.043894358,0.04075307509
2022-11-17 23:00:00,0.06014013343,0.1134465921,0.02343347568
2022-11-18 23:00:00,0.1626119694,0.05957109407,0.0618278954
2022-11-19 23:00:00,0.05119426207,0.1356561039,0.06645948103
2022-11-20 23:00:00,0.05175859422,0.04352277559,0.09145164735
2022-11-21 23:00:00,0.07194314412,0.05808468463,0.07910516133
2022-11-22 23:00:00,0.04952576961,0.1267108097,0.03711002526
2022-11-23 23:00:00,0.06859287368,0.1106189606,0.06082637407
2022-11-24 23:00:00,0.1223802701,0.08572781697,0.02358975618
2022-11-25 23:00:00,0.1092666294,0.2322292008,0.04596688016
2022-11-26 23:00:00,0.1598789045,0.08628375556,0.05666533133
