datetime,actual,spci_actual,predicted,spci_predicted,lower bound,upper bound
2022-07-04T13:00:00.000000000,266.04,266.04,247.33568,247.33568,240.56447,295.00919
2022-07-04T14:00:00.000000000,235.59,235.59,238.21073,238.21072,233.58734,287.98098
2022-07-04T15:00:00.000000000,212.3,212.3,231.08793,231.08792,194.72795,246.51504
2022-07-04T16:00:00.000000000,226.39,226.39,225.22821,225.2282,188.26345,239.09984
2022-07-04T17:00:00.000000000,247.1,247.1,220.91451,220.9145,185.54466,236.30942
2022-07-04T18:00:00.000000000,262.24,262.24,219.20901,219.209,215.59196,270.2028
2022-07-04T19:00:00.000000000,270.87,270.87,219.27841,219.2784,214.31669,268.60055
2022-07-04T20:00:00.000000000,277.96,277.96,220.67277,220.67276,254.99556,333.96752
2022-07-04T21:00:00.000000000,279.52,279.52,223.01178,223.01177,245.71918,326.56141
2022-07-04T22:00:00.000000000,275.3,275.3,225.04041,225.0404,244.75851,321.64917
2022-07-04T23:00:00.000000000,270.98,270.98,226.94606,226.94605,220.12603,301.507
2022-07-05T00:00:00.000000000,270.77,270.77,253.30211,253.30211,246.48958,326.46098
2022-07-05T01:00:00.000000000,275.2,275.2,248.72434,248.72433,243.35877,298.52778
2022-07-05T02:00:00.000000000,280.23,280.23,241.41517,241.41516,236.5827,290.13173
2022-07-05T03:00:00.000000000,283.03,283.03,232.37921,232.37921,227.74754,280.77517
2022-07-05T04:00:00.000000000,276.85,276.85,222.15137,222.15137,225.31926,315.88369
2022-07-05T05:00:00.000000000,261.51,261.51,212.29557,212.29556,246.99954,326.10615
2022-07-05T06:00:00.000000000,241.93,241.93,205.1971,205.1971,198.0919,280.69694
2022-07-05T07:00:00.000000000,244.34,244.34,202.9552,202.95517,199.1601,252.7742
2022-07-05T08:00:00.000000000,248.46,248.46,206.81705,206.81705,198.13327,278.05463
2022-07-05T09:00:00.000000000,247.18,247.18,216.20478,216.20476,207.44071,279.17055
2022-07-05T10:00:00.000000000,244.84,244.84,228.2732,228.27321,221.35996,275.51239
2022-07-05T11:00:00.000000000,249.54,249.54,238.98265,238.98265,234.40365,289.41096
2022-07-05T12:00:00.000000000,253.7,253.7,245.09753,245.09752,238.43547,293.71294
2022-07-05T13:00:00.000000000,255.96,255.96,247.28207,247.28207,242.4011,296.0922
2022-07-05T14:00:00.000000000,231.96,231.96,247.28815,247.28815,242.72845,295.69041
2022-07-05T15:00:00.000000000,219.23,219.23,248.12882,248.12882,211.52133,261.72315
2022-07-05T16:00:00.000000000,235.56,235.56,247.85933,247.85933,203.12821,261.75986
2022-07-05T17:00:00.000000000,255.83,255.83,246.79456,246.79456,211.14873,261.51779
2022-07-05T18:00:00.000000000,280.35,280.35,245.9412,245.9412,240.45631,294.57359
2022-07-05T19:00:00.000000000,295.45,295.45,246.94086,246.94086,241.28359,295.27117
2022-07-05T20:00:00.000000000,300.33,300.33,250.90535,250.90535,241.74137,306.02232
2022-07-05T21:00:00.000000000,301.56,301.56,256.66138,256.66138,256.37329,339.40603
2022-07-05T22:00:00.000000000,301.68,301.68,260.37246,260.37246,253.55475,338.00855
2022-07-05T23:00:00.000000000,306.31,306.31,261.6297,261.6297,252.26886,314.48824
2022-07-06T00:00:00.000000000,307.36,307.36,298.62722,298.62722,293.00906,380.3334
2022-07-06T01:00:00.000000000,303.47,303.47,288.10851,288.10852,282.48495,338.26496
2022-07-06T02:00:00.000000000,316.01,316.01,273.04685,273.04685,267.40872,321.36776
2022-07-06T03:00:00.000000000,312.67,312.67,257.9925,257.99252,247.40244,320.49034
2022-07-06T04:00:00.000000000,308.92,308.92,245.47597,245.47597,250.5135,345.8687
2022-07-06T05:00:00.000000000,301.17,301.17,237.39904,237.39905,257.22133,337.82992
2022-07-06T06:00:00.000000000,287.16,287.16,234.29856,234.29857,266.00005,348.60548
2022-07-06T07:00:00.000000000,270.03,270.03,234.42635,234.42635,253.61855,332.13969
2022-07-06T08:00:00.000000000,260.44,260.44,238.25118,238.25119,233.75604,287.82612
2022-07-06T09:00:00.000000000,253.83,253.83,246.25223,246.25224,239.47812,293.41208
2022-07-06T10:00:00.000000000,251.63,251.63,257.05487,257.05488,252.4784,306.55808
2022-07-06T11:00:00.000000000,252.73,252.73,268.30918,268.30918,230.78196,281.49789
2022-07-06T12:00:00.000000000,268.94,268.94,276.08627,276.08627,238.93429,289.44203
2022-07-06T13:00:00.000000000,273.24,273.24,279.552,279.552,243.5583,293.38192
2022-07-06T14:00:00.000000000,257.57,257.57,281.12031,281.1203,244.55488,295.7786
2022-07-06T15:00:00.000000000,237.97,237.97,284.37356,284.37356,247.92048,298.67164
2022-07-06T16:00:00.000000000,254.12,254.12,287.7592,287.7592,199.12338,272.82974
2022-07-06T17:00:00.000000000,284.93,284.93,292.18962,292.18962,208.32812,293.00161
2022-07-06T18:00:00.000000000,308.44,308.44,296.69833,296.69833,261.23532,311.34278
