datetime,carbon_intensity_actual,avg_carbon_intensity_forecast,error
2022-07-01T00:00:00.000000000,122.89,107.35511,0.14470564093316102
2022-07-01T01:00:00.000000000,134.62,139.6267,0.03585775499958099
2022-07-01T02:00:00.000000000,174.42,179.56595,0.02865771600907633
2022-07-01T03:00:00.000000000,229.69,211.1503,0.08780333250769717
2022-07-01T04:00:00.000000000,248.94,226.48802,0.09913098273365625
2022-07-01T05:00:00.000000000,237.25,227.18406,0.04430742192035837
2022-07-01T06:00:00.000000000,221.34,215.70277,0.02613424945817811
2022-07-01T07:00:00.000000000,204.34,197.8445,0.03283133976430981
2022-07-01T08:00:00.000000000,203.74,181.88997,0.12012773436600162
2022-07-01T09:00:00.000000000,185.6,171.2467,0.08381650566113093
2022-07-01T10:00:00.000000000,175.68,166.42675,0.0555995355313975
2022-07-01T11:00:00.000000000,172.15,168.68631,0.020533320101672827
2022-07-01T12:00:00.000000000,163.32,169.92124,0.0388488219601035
2022-07-01T13:00:00.000000000,170.26,163.43535,0.04175749004116913
2022-07-01T14:00:00.000000000,146.29,150.27389,0.026510859604419654
2022-07-01T15:00:00.000000000,91.13,129.41336,0.2958223169539838
2022-07-01T16:00:00.000000000,92.26,104.67277,0.11858642892511581
2022-07-01T17:00:00.000000000,92.2,84.58701,0.09000188090346255
2022-07-01T18:00:00.000000000,89.65,76.58667,0.1705692387461161
2022-07-01T19:00:00.000000000,90.43,76.34729,0.18445592502366495
2022-07-01T20:00:00.000000000,87.29,80.93255,0.07855244892197268
2022-07-01T21:00:00.000000000,84.64,87.22907,0.029681274831887955
2022-07-01T22:00:00.000000000,86.76,89.46272,0.03021057262734689
2022-07-01T23:00:00.000000000,94.74,92.62858,0.022794476607543756
2022-07-02T00:00:00.000000000,107.71,94.25368,0.14276705164190925
2022-07-02T01:00:00.000000000,127.91,122.79285,0.041673029007796424
2022-07-02T02:00:00.000000000,169.31,160.0687,0.05773333574896276
2022-07-02T03:00:00.000000000,217.19,189.8835,0.14380659720302186
2022-07-02T04:00:00.000000000,231.37,205.00912,0.12858393811943591
2022-07-02T05:00:00.000000000,232.7,207.13298,0.12343287872361024
2022-07-02T06:00:00.000000000,217.56,199.3406,0.09139834032806166
2022-07-02T07:00:00.000000000,204.25,188.64168,0.08274056931638857
2022-07-02T08:00:00.000000000,177.75,181.21838,0.019139228592596383
2022-07-02T09:00:00.000000000,168.08,175.02914,0.03970276035179056
2022-07-02T10:00:00.000000000,166.65,169.08722,0.014413981139437955
2022-07-02T11:00:00.000000000,159.24,167.42323,0.04887750642488489
2022-07-02T12:00:00.000000000,161.72,167.7478,0.03593370524084377
2022-07-02T13:00:00.000000000,155.69,161.45808,0.03572493863422628
2022-07-02T14:00:00.000000000,134.43,145.61792,0.07683065380964095
2022-07-02T15:00:00.000000000,91.89,121.73356,0.24515474615217034
2022-07-02T16:00:00.000000000,83.17,97.71741,0.14887224292989346
2022-07-02T17:00:00.000000000,79.5,84.17895,0.05558337327799884
2022-07-02T18:00:00.000000000,77.78,83.64144,0.07007818134168901
2022-07-02T19:00:00.000000000,72.52,84.32053,0.13994847992535162
2022-07-02T20:00:00.000000000,68.07,81.11085,0.1607781203131271
2022-07-02T21:00:00.000000000,66.67,79.38754,0.1601956679851775
2022-07-02T22:00:00.000000000,70.14,80.34923,0.12706070736458835
2022-07-02T23:00:00.000000000,74.33,84.7008,0.12244040197967436
2022-07-03T00:00:00.000000000,85.18,80.83703,0.05372500696772269
2022-07-03T01:00:00.000000000,95.73,109.26171,0.1238467712064912
2022-07-03T02:00:00.000000000,123.6,147.82662,0.16388536787217348
2022-07-03T03:00:00.000000000,192.55,178.89727,0.07631603321839411
2022-07-03T04:00:00.000000000,216.49,193.42378,0.11925224499283395
2022-07-03T05:00:00.000000000,203.46,193.98851,0.04882500515107837
2022-07-03T06:00:00.000000000,184.34,186.10978,0.009509333684667175
2022-07-03T07:00:00.000000000,172.76,175.96196,0.018196887554560167
2022-07-03T08:00:00.000000000,151.46,167.34075,0.09490067422310468
2022-07-03T09:00:00.000000000,136.98,159.87179,0.14318842617575003
2022-07-03T10:00:00.000000000,141.58,156.21169,0.09366578135093469
2022-07-03T11:00:00.000000000,127.6,157.26556,0.18863354443274166
2022-07-03T12:00:00.000000000,120.08,157.89557,0.23949734625233624
2022-07-03T13:00:00.000000000,127.51,150.79726,0.1544276069737606
2022-07-03T14:00:00.000000000,112.28,133.62438,0.15973417425772155
2022-07-03T15:00:00.000000000,88.95,108.67607,0.18151254457398022
2022-07-03T16:00:00.000000000,92.49,84.63228,0.09284542493715166
2022-07-03T17:00:00.000000000,88.81,71.42404,0.24341888249390536
2022-07-03T18:00:00.000000000,82.65,69.49364,0.18931746847625203
2022-07-03T19:00:00.000000000,75.78,67.60128,0.12098469141412704
2022-07-03T20:00:00.000000000,73.1,64.51547,0.13306157422398074
2022-07-03T21:00:00.000000000,67.55,65.28781,0.03464950041975683
2022-07-03T22:00:00.000000000,70.18,68.1348,0.030016966366673246
2022-07-03T23:00:00.000000000,73.58,73.03931,0.007402726011513497
2022-07-04T00:00:00.000000000,82.64,76.83852,0.07550223507688589
2022-07-04T01:00:00.000000000,90.77,101.76026,0.1080014929207139
2022-07-04T02:00:00.000000000,105.86,138.56844,0.236045379452926
2022-07-04T03:00:00.000000000,159.7,167.90732,0.04888006073826924
2022-07-04T04:00:00.000000000,180.06,180.35211,0.0016196649986518488
2022-07-04T05:00:00.000000000,173.51,181.44109,0.043711653187268724
2022-07-04T06:00:00.000000000,149.39,176.68511,0.1544844950431874
2022-07-04T07:00:00.000000000,145.51,168.54555,0.1366725493494192
2022-07-04T08:00:00.000000000,127.89,158.96071,0.19546157034653408
2022-07-04T09:00:00.000000000,122.0,149.47962,0.1838352278390861
2022-07-04T10:00:00.000000000,116.19,145.27114,0.2001852535885655
2022-07-04T11:00:00.000000000,107.38,148.87226,0.27871048642641694
2022-07-04T12:00:00.000000000,108.11,151.53203,0.2865534765158231
2022-07-04T13:00:00.000000000,119.73,144.27269,0.17011320714959988
2022-07-04T14:00:00.000000000,111.93,126.6548,0.11625931271455948
2022-07-04T15:00:00.000000000,92.71,105.05301,0.11749315892995361
2022-07-04T16:00:00.000000000,82.26,88.12477,0.0665507552530349
2022-07-04T17:00:00.000000000,76.81,79.57146,0.034704151463351304
2022-07-04T18:00:00.000000000,68.58,75.99876,0.09761685585396401
2022-07-04T19:00:00.000000000,66.95,69.19454,0.03243810855596411
2022-07-04T20:00:00.000000000,63.15,63.40017,0.003945888473169776
2022-07-04T21:00:00.000000000,60.24,65.2249,0.0764263341147323
2022-07-04T22:00:00.000000000,59.33,70.41027,0.15736724202307417
2022-07-04T23:00:00.000000000,60.63,74.14182,0.18224289611450048
2022-07-05T00:00:00.000000000,68.57,92.84761,0.26147802835204925
